extract_timestamp|origin|destination|depart_date|best_price
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-24|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-02|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-23|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-01|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-22|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-21|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-28|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-06|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-27|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-26|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-04|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-25|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-03|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-09|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-08|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-07|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-13|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-12|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-11|984130.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-05|1040126.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-02-10|1106726.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-29|839216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-28|839216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-27|839216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-26|839216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-31|839216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-30|839216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-24|839216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-07|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-06|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-05|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-04|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-09|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-08|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-10|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-14|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-13|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-12|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-11|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-18|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-17|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-16|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-15|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-19|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-21|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-20|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-03|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-25|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-23|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-01|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-22|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-03-02|1040126.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-01|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-24|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-02|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-25|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-04|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-26|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-09|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-05|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-06|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-03|960450.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-16|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-17|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-18|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-19|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-23|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-20|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-21|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-22|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-27|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-28|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-07|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-29|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-08|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-12|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-13|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-14|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-15|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-30|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-10|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-04-11|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-09|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-13|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-10|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-11|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-12|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-02|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-03|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-04|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-05|844216.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-28|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-29|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-31|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-30|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-24|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-25|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-26|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-27|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-06|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-07|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-08|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-14|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-15|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-16|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-17|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-18|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-19|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-20|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-21|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-22|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-01|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-05-23|1011000.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-19|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-18|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-26|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-04|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-25|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-03|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-06|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-28|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-05|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-27|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-22|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-21|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-02|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-24|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-23|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-01|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-20|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-08|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-29|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-07|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-09|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-15|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-14|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-17|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-16|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-11|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-10|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-13|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-12|978526.0
2022-12-29 03:13:11.798742|JKTC|PKU|2023-06-30|978526.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-02|1187230.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-03|1187230.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-01|1187230.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-04|1201577.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-05|1201577.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-08|1201577.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-06|1201577.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-07|1201577.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-26|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-27|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-24|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-25|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-09|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-28|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-29|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-30|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-11|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-12|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-31|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-10|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-15|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-16|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-13|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-14|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-17|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-18|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-22|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-23|1263830.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-19|1265957.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-20|1395827.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-01-21|1395827.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-17|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-15|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-19|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-20|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-24|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-01|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-22|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-06|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-05|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-27|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-26|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-03|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-08|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-13|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-12|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-10|1330337.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-16|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-14|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-18|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-02|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-23|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-21|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-28|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-04|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-25|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-09|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-07|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-02-11|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-29|815297.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-28|815297.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-27|815297.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-26|815297.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-31|815297.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-30|815297.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-25|815297.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-23|815297.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-24|1140697.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-07|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-06|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-05|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-04|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-09|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-08|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-10|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-14|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-13|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-12|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-11|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-18|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-17|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-16|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-15|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-19|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-21|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-20|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-03|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-02|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-01|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-03-22|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-01|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-23|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-24|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-02|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-25|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-03|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-04|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-05|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-06|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-07|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-08|818797.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-09|1140697.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-12|1140697.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-10|1140697.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-11|1140697.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-26|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-27|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-28|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-29|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-30|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-16|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-17|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-18|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-19|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-20|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-21|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-22|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-13|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-14|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-04-15|1655737.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-06|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-07|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-08|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-09|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-13|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-14|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-15|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-16|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-10|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-11|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-12|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-17|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-18|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-19|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-24|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-02|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-03|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-04|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-05|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-20|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-21|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-22|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-23|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-01|1333837.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-28|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-29|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-31|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-30|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-25|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-26|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-05-27|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-19|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-18|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-04|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-26|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-25|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-03|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-28|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-06|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-27|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-05|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-21|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-24|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-23|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-01|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-20|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-08|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-07|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-29|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-09|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-15|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-14|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-17|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-16|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-11|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-10|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-13|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-12|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-30|1339330.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-22|1399327.0
2022-12-29 03:13:11.798742|JKTC|TNJ|2023-06-02|1399327.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-26|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-27|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-24|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-09|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-28|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-29|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-30|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-31|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-16|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-19|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-18|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-22|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-23|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-20|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-21|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-04|1190130.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-25|1190130.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-12|1190130.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-10|1190130.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-13|1190130.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-14|1190130.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-17|1190130.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-07|1266730.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-15|1266730.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-11|1267232.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-05|1342230.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-08|1342230.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-03|1386002.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-06|1386002.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-01|1386002.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-01-02|1494330.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-17|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-16|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-15|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-14|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-24|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-23|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-01|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-21|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-28|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-06|1114630.0
2022-12-29 03:13:11.798742|JKTC|BPN|2023-02-05|1114630.0
